period,respondent,respondent-name,type,type-name,value,value-units
2024-02-28T13,PJM,"PJM Interconnection, LLC",D,Demand,86796,megawatthours
2024-02-28T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66321,megawatthours
2024-02-28T12,PJM,"PJM Interconnection, LLC",D,Demand,83263,megawatthours
2024-02-28T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62906,megawatthours
2024-02-28T11,PJM,"PJM Interconnection, LLC",D,Demand,77578,megawatthours
2024-02-28T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61618,megawatthours
2024-02-28T10,PJM,"PJM Interconnection, LLC",D,Demand,74987,megawatthours
2024-02-28T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61115,megawatthours
2024-02-28T09,PJM,"PJM Interconnection, LLC",D,Demand,74073,megawatthours
2024-02-28T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61765,megawatthours
2024-02-28T08,PJM,"PJM Interconnection, LLC",D,Demand,74345,megawatthours
2024-02-28T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62665,megawatthours
2024-02-28T07,PJM,"PJM Interconnection, LLC",D,Demand,75031,megawatthours
2024-02-28T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64418,megawatthours
2024-02-28T06,PJM,"PJM Interconnection, LLC",D,Demand,76965,megawatthours
2024-02-28T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66816,megawatthours
2024-02-28T05,PJM,"PJM Interconnection, LLC",D,Demand,80017,megawatthours
2024-02-28T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69161,megawatthours
2024-02-28T04,PJM,"PJM Interconnection, LLC",D,Demand,82979,megawatthours
2024-02-28T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71323,megawatthours
2024-02-28T03,PJM,"PJM Interconnection, LLC",D,Demand,85899,megawatthours
2024-02-28T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,73233,megawatthours
2024-02-28T02,PJM,"PJM Interconnection, LLC",D,Demand,89137,megawatthours
2024-02-28T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,73726,megawatthours
2024-02-28T01,PJM,"PJM Interconnection, LLC",D,Demand,91291,megawatthours
2024-02-28T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,72014,megawatthours
2024-02-28T00,PJM,"PJM Interconnection, LLC",D,Demand,91902,megawatthours
2024-02-27T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71091,megawatthours
2024-02-27T23,PJM,"PJM Interconnection, LLC",D,Demand,90166,megawatthours
2024-02-27T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70628,megawatthours
2024-02-27T22,PJM,"PJM Interconnection, LLC",D,Demand,88104,megawatthours
2024-02-27T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70533,megawatthours
2024-02-27T21,PJM,"PJM Interconnection, LLC",D,Demand,86783,megawatthours
2024-02-27T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70485,megawatthours
2024-02-27T20,PJM,"PJM Interconnection, LLC",D,Demand,86390,megawatthours
2024-02-27T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69886,megawatthours
2024-02-27T19,PJM,"PJM Interconnection, LLC",D,Demand,86564,megawatthours
2024-02-27T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69268,megawatthours
2024-02-27T18,PJM,"PJM Interconnection, LLC",D,Demand,86454,megawatthours
2024-02-27T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68934,megawatthours
2024-02-27T17,PJM,"PJM Interconnection, LLC",D,Demand,86806,megawatthours
2024-02-27T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68665,megawatthours
2024-02-27T16,PJM,"PJM Interconnection, LLC",D,Demand,86860,megawatthours
2024-02-27T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68465,megawatthours
2024-02-27T15,PJM,"PJM Interconnection, LLC",D,Demand,88031,megawatthours
2024-02-27T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68467,megawatthours
2024-02-27T14,PJM,"PJM Interconnection, LLC",D,Demand,90180,megawatthours
2024-02-27T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66632,megawatthours
2024-02-27T13,PJM,"PJM Interconnection, LLC",D,Demand,91736,megawatthours
2024-02-27T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62025,megawatthours
2024-02-27T12,PJM,"PJM Interconnection, LLC",D,Demand,88244,megawatthours
2024-02-27T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59003,megawatthours
2024-02-27T11,PJM,"PJM Interconnection, LLC",D,Demand,81483,megawatthours
2024-02-27T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58306,megawatthours
2024-02-27T10,PJM,"PJM Interconnection, LLC",D,Demand,79243,megawatthours
2024-02-27T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58153,megawatthours
2024-02-27T09,PJM,"PJM Interconnection, LLC",D,Demand,78690,megawatthours
2024-02-27T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58917,megawatthours
2024-02-27T08,PJM,"PJM Interconnection, LLC",D,Demand,78435,megawatthours
2024-02-27T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60183,megawatthours
2024-02-27T07,PJM,"PJM Interconnection, LLC",D,Demand,78973,megawatthours
2024-02-27T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61893,megawatthours
2024-02-27T06,PJM,"PJM Interconnection, LLC",D,Demand,80497,megawatthours
2024-02-27T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64352,megawatthours
2024-02-27T05,PJM,"PJM Interconnection, LLC",D,Demand,82576,megawatthours
2024-02-27T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66922,megawatthours
2024-02-27T04,PJM,"PJM Interconnection, LLC",D,Demand,85010,megawatthours
2024-02-27T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69055,megawatthours
2024-02-27T03,PJM,"PJM Interconnection, LLC",D,Demand,88537,megawatthours
2024-02-27T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70809,megawatthours
2024-02-27T02,PJM,"PJM Interconnection, LLC",D,Demand,90323,megawatthours
2024-02-27T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71403,megawatthours
2024-02-27T01,PJM,"PJM Interconnection, LLC",D,Demand,91875,megawatthours
2024-02-27T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69410,megawatthours
2024-02-27T00,PJM,"PJM Interconnection, LLC",D,Demand,91424,megawatthours
2024-02-26T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67909,megawatthours
2024-02-26T23,PJM,"PJM Interconnection, LLC",D,Demand,88507,megawatthours
2024-02-26T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67116,megawatthours
2024-02-26T22,PJM,"PJM Interconnection, LLC",D,Demand,87060,megawatthours
2024-02-26T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67033,megawatthours
2024-02-26T21,PJM,"PJM Interconnection, LLC",D,Demand,86129,megawatthours
2024-02-26T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67517,megawatthours
2024-02-26T20,PJM,"PJM Interconnection, LLC",D,Demand,86231,megawatthours
2024-02-26T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67665,megawatthours
2024-02-26T19,PJM,"PJM Interconnection, LLC",D,Demand,87031,megawatthours
2024-02-26T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67776,megawatthours
2024-02-26T18,PJM,"PJM Interconnection, LLC",D,Demand,87302,megawatthours
2024-02-26T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68326,megawatthours
2024-02-26T17,PJM,"PJM Interconnection, LLC",D,Demand,88493,megawatthours
2024-02-26T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69275,megawatthours
2024-02-26T16,PJM,"PJM Interconnection, LLC",D,Demand,91005,megawatthours
2024-02-26T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70595,megawatthours
2024-02-26T15,PJM,"PJM Interconnection, LLC",D,Demand,93742,megawatthours
2024-02-26T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,71725,megawatthours
2024-02-26T14,PJM,"PJM Interconnection, LLC",D,Demand,97968,megawatthours
2024-02-26T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70117,megawatthours
2024-02-26T13,PJM,"PJM Interconnection, LLC",D,Demand,100753,megawatthours
2024-02-26T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65002,megawatthours
2024-02-26T12,PJM,"PJM Interconnection, LLC",D,Demand,97238,megawatthours
2024-02-26T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60828,megawatthours
2024-02-26T11,PJM,"PJM Interconnection, LLC",D,Demand,89574,megawatthours
2024-02-26T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59572,megawatthours
2024-02-26T10,PJM,"PJM Interconnection, LLC",D,Demand,85930,megawatthours
2024-02-26T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58791,megawatthours
2024-02-26T09,PJM,"PJM Interconnection, LLC",D,Demand,83808,megawatthours
2024-02-26T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,58790,megawatthours
2024-02-26T08,PJM,"PJM Interconnection, LLC",D,Demand,83705,megawatthours
2024-02-26T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,59495,megawatthours
2024-02-26T07,PJM,"PJM Interconnection, LLC",D,Demand,84798,megawatthours
2024-02-26T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60294,megawatthours
2024-02-26T06,PJM,"PJM Interconnection, LLC",D,Demand,85637,megawatthours
2024-02-26T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61553,megawatthours
2024-02-26T05,PJM,"PJM Interconnection, LLC",D,Demand,87512,megawatthours
2024-02-26T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63667,megawatthours
2024-02-26T04,PJM,"PJM Interconnection, LLC",D,Demand,89705,megawatthours
2024-02-26T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65913,megawatthours
2024-02-26T03,PJM,"PJM Interconnection, LLC",D,Demand,92703,megawatthours
2024-02-26T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67247,megawatthours
2024-02-26T02,PJM,"PJM Interconnection, LLC",D,Demand,94872,megawatthours
2024-02-26T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67444,megawatthours
2024-02-26T01,PJM,"PJM Interconnection, LLC",D,Demand,95322,megawatthours
2024-02-26T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65045,megawatthours
2024-02-26T00,PJM,"PJM Interconnection, LLC",D,Demand,93459,megawatthours
2024-02-25T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62887,megawatthours
2024-02-25T23,PJM,"PJM Interconnection, LLC",D,Demand,88636,megawatthours
2024-02-25T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61282,megawatthours
2024-02-25T22,PJM,"PJM Interconnection, LLC",D,Demand,85349,megawatthours
2024-02-25T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60454,megawatthours
2024-02-25T21,PJM,"PJM Interconnection, LLC",D,Demand,83751,megawatthours
2024-02-25T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,60654,megawatthours
2024-02-25T20,PJM,"PJM Interconnection, LLC",D,Demand,83681,megawatthours
2024-02-25T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61150,megawatthours
2024-02-25T19,PJM,"PJM Interconnection, LLC",D,Demand,85119,megawatthours
2024-02-25T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61692,megawatthours
2024-02-25T18,PJM,"PJM Interconnection, LLC",D,Demand,86773,megawatthours
2024-02-25T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62600,megawatthours
2024-02-25T17,PJM,"PJM Interconnection, LLC",D,Demand,88675,megawatthours
2024-02-25T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63968,megawatthours
2024-02-25T16,PJM,"PJM Interconnection, LLC",D,Demand,90593,megawatthours
2024-02-25T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65186,megawatthours
2024-02-25T15,PJM,"PJM Interconnection, LLC",D,Demand,92966,megawatthours
2024-02-25T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65379,megawatthours
2024-02-25T14,PJM,"PJM Interconnection, LLC",D,Demand,96037,megawatthours
2024-02-25T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63973,megawatthours
2024-02-25T13,PJM,"PJM Interconnection, LLC",D,Demand,97825,megawatthours
2024-02-25T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62180,megawatthours
2024-02-25T12,PJM,"PJM Interconnection, LLC",D,Demand,96183,megawatthours
2024-02-25T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61179,megawatthours
2024-02-25T11,PJM,"PJM Interconnection, LLC",D,Demand,93290,megawatthours
2024-02-25T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61531,megawatthours
2024-02-25T10,PJM,"PJM Interconnection, LLC",D,Demand,91040,megawatthours
2024-02-25T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61357,megawatthours
2024-02-25T09,PJM,"PJM Interconnection, LLC",D,Demand,89978,megawatthours
2024-02-25T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61786,megawatthours
2024-02-25T08,PJM,"PJM Interconnection, LLC",D,Demand,89597,megawatthours
2024-02-25T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62738,megawatthours
2024-02-25T07,PJM,"PJM Interconnection, LLC",D,Demand,89804,megawatthours
2024-02-25T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63607,megawatthours
2024-02-25T06,PJM,"PJM Interconnection, LLC",D,Demand,90415,megawatthours
2024-02-25T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64785,megawatthours
2024-02-25T05,PJM,"PJM Interconnection, LLC",D,Demand,91902,megawatthours
2024-02-25T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66563,megawatthours
2024-02-25T04,PJM,"PJM Interconnection, LLC",D,Demand,93842,megawatthours
2024-02-25T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68005,megawatthours
2024-02-25T03,PJM,"PJM Interconnection, LLC",D,Demand,95766,megawatthours
2024-02-25T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68928,megawatthours
2024-02-25T02,PJM,"PJM Interconnection, LLC",D,Demand,96900,megawatthours
2024-02-25T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69063,megawatthours
2024-02-25T01,PJM,"PJM Interconnection, LLC",D,Demand,97177,megawatthours
2024-02-25T00,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66691,megawatthours
2024-02-25T00,PJM,"PJM Interconnection, LLC",D,Demand,95916,megawatthours
2024-02-24T23,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64091,megawatthours
2024-02-24T23,PJM,"PJM Interconnection, LLC",D,Demand,91531,megawatthours
2024-02-24T22,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62832,megawatthours
2024-02-24T22,PJM,"PJM Interconnection, LLC",D,Demand,87778,megawatthours
2024-02-24T21,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62802,megawatthours
2024-02-24T21,PJM,"PJM Interconnection, LLC",D,Demand,86149,megawatthours
2024-02-24T20,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63478,megawatthours
2024-02-24T20,PJM,"PJM Interconnection, LLC",D,Demand,86087,megawatthours
2024-02-24T19,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64642,megawatthours
2024-02-24T19,PJM,"PJM Interconnection, LLC",D,Demand,86262,megawatthours
2024-02-24T18,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65900,megawatthours
2024-02-24T18,PJM,"PJM Interconnection, LLC",D,Demand,87588,megawatthours
2024-02-24T17,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67307,megawatthours
2024-02-24T17,PJM,"PJM Interconnection, LLC",D,Demand,89845,megawatthours
2024-02-24T16,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68316,megawatthours
2024-02-24T16,PJM,"PJM Interconnection, LLC",D,Demand,91293,megawatthours
2024-02-24T15,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69013,megawatthours
2024-02-24T15,PJM,"PJM Interconnection, LLC",D,Demand,91572,megawatthours
2024-02-24T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,68655,megawatthours
2024-02-24T14,PJM,"PJM Interconnection, LLC",D,Demand,91025,megawatthours
2024-02-24T13,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,66801,megawatthours
2024-02-24T13,PJM,"PJM Interconnection, LLC",D,Demand,89004,megawatthours
2024-02-24T12,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,64336,megawatthours
2024-02-24T12,PJM,"PJM Interconnection, LLC",D,Demand,86432,megawatthours
2024-02-24T11,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62336,megawatthours
2024-02-24T11,PJM,"PJM Interconnection, LLC",D,Demand,84827,megawatthours
2024-02-24T10,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61646,megawatthours
2024-02-24T10,PJM,"PJM Interconnection, LLC",D,Demand,83620,megawatthours
2024-02-24T09,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61617,megawatthours
2024-02-24T09,PJM,"PJM Interconnection, LLC",D,Demand,83020,megawatthours
2024-02-24T08,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,61915,megawatthours
2024-02-24T08,PJM,"PJM Interconnection, LLC",D,Demand,83222,megawatthours
2024-02-24T07,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,62650,megawatthours
2024-02-24T07,PJM,"PJM Interconnection, LLC",D,Demand,84175,megawatthours
2024-02-24T06,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,63641,megawatthours
2024-02-24T06,PJM,"PJM Interconnection, LLC",D,Demand,85319,megawatthours
2024-02-24T05,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,65288,megawatthours
2024-02-24T05,PJM,"PJM Interconnection, LLC",D,Demand,87158,megawatthours
2024-02-24T04,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,67440,megawatthours
2024-02-24T04,PJM,"PJM Interconnection, LLC",D,Demand,89115,megawatthours
2024-02-24T03,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,69291,megawatthours
2024-02-24T03,PJM,"PJM Interconnection, LLC",D,Demand,90635,megawatthours
2024-02-24T02,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70453,megawatthours
2024-02-24T02,PJM,"PJM Interconnection, LLC",D,Demand,92621,megawatthours
2024-02-24T01,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,70930,megawatthours
2024-02-24T01,PJM,"PJM Interconnection, LLC",D,Demand,93627,megawatthours
